,gene_1,gene_2,6,9,12,16,20,24
173,dri,wnt8,0.0484027105517909,0.0989853996535511,0.021249468763280900,2.05761316872428,1.6894087069525700,1.4799767846778900
174,ets1,wnt8,0.2420135527589550,0.6681514476614700,0.10624734381640500,0.0,0.0,0.0
175,erg,wnt8,0.0484027105517909,4.429596634496410,0.2337441563960900,0.205761316872428,0.0,0.0
176,foxB,wnt8,0.0,0.0,0.0,0.0,0.0,0.0
177,foxN2,wnt8,0.0968054211035818,3.761445186834940,1.062473438164050,0.411522633744856,0.2599090318388560,0.17411491584445700
178,foxO,wnt8,0.43562439496611800,1.8559762435040800,0.5737356566085850,0.411522633744856,0.682261208576998,0.7544979686593150
179,hesC,wnt8,0.0,0.0,0.0,0.0,0.0,0.0
180,hex,wnt8,0.0968054211035818,1.0393466963622900,0.10624734381640500,0.0,0.0,0.02901915264074290
181,hnf6,wnt8,1.0648596321394000,4.281118535016090,1.2324691882702900,1.02880658436214,0.7797270955165690,1.1317469529889700
182,soxC,wnt8,0.7744433688286540,7.374412274189560,1.5937101572460700,2.05761316872428,1.267056530214430,1.0737086477074900
183,tel,wnt8,0.3388189738625360,3.6377134372680000,0.6799830004249890,0.205761316872428,0.29239766081871300,0.522344747533372
184,tbr,wnt8,1.5004840271055200,1.6827517941103700,0.19124521886952800,0.0,0.0,0.0
185,tgif,wnt8,0.29041626331074500,1.55902004454343,0.1274968125796860,0.411522633744856,0.682261208576998,0.4933255948926290
186,delta,wnt8,0.0484027105517909,3.835684236575110,0.21249468763280900,0.0,0.0,0.05803830528148580
187,fgf,wnt8,0.0484027105517909,0.0,0.0,0.205761316872428,0.35737491877842800,0.4062681369704010
188,vegfr,wnt8,0.1936108422071640,0.2969561989606530,0.0,0.0,0.0,0.02901915264074290
189,wnt1,wnt8,0.43562439496611800,6.879485275921800,0.5737356566085850,0.6172839506172840,0.16244314489928500,0.3192106790481720
